"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","individualCount","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","coordinateUncertaintyInMeters","elevation","elevationAccuracy","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","license","isSequenced","identifier","facts","relations","isInCluster","datasetID","datasetName","recordedBy","nucleotideSequence","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","identifier.1","catalogNumber","institutionID","nomenclaturalCode","institutionCode","http...unknown.org.crawl_attempt","locality","gbifID","language","collectionCode","occurrenceID","type","name","infraspecificEpithet","institutionKey","collectionKey","preparations","http...unknown.org.localId","habitat","verbatimEventDate","municipality","disposition","reproductiveCondition","verbatimTaxonRank","identifiedBy","recordNumber","fieldNumber","projectId","dynamicProperties","eventRemarks","fieldNotes","identificationRemarks","depth","depthAccuracy","rightsHolder","ownerInstitutionCode","occurrenceRemarks","collectionID","networkKeys","higherGeography","recordedByIDs.type","recordedByIDs.value","http...unknown.org.declaredCount","higherClassification","dateIdentified","georeferencedBy","county","verbatimCoordinateSystem","http...unknown.org.griddedDataset","taxonID","verbatimIdentification","acceptedNameUsageID","bibliographicCitation","gadm","previousIdentifications","locationID","typeStatus","otherCatalogNumbers","http...unknown.org.dateLastUpdated","http...unknown.org.code","http...unknown.org.conceptualSchema","http...unknown.org.maxSearchResponseRecords","identificationID","coordinatePrecision","references","verbatimElevation","georeferenceRemarks","accessRights","locationRemarks","organismQuantity","organismQuantityType","http...unknown.org.download","datasetTitle","http...unknown.org.orphanEndpoint","http...unknown.org.status"
"3033612839","Ononis tridentata L.",37.09,-2.04,"cdc,gass84,mdativ,colmano,inmafu","834f1756-f762-11e1-a439-00145eb45e9a","cb202839-87c6-456a-821c-dc5b268a200f","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:36:55.261+00:00","2026-04-23T23:49:16.987+00:00",326,"PRESERVED_SPECIMEN",NA,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",7071,300,100,"EUROPE","Almeria",2001,2,11,"2001-02-11",42,42,NA,"2026-04-23T23:49:16.987+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"BCN 11074","none","none",FALSE,NA,"Col·lecció de Cormòfits de l'herbari BCN","Pérez Haase, Aaron; Lluent Vallet, Artur; del Llano, Joan Manel & Terradas Fernàndez, Marc","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","BCN 11074","11074",NA,NA,"BCN","350","pr. Sorbas, las Viñicas","3033612839",NA,"Corm","BCN 11074",NA,"Ononis tridentata L.",NA,"5db0342e-533f-461c-a97e-0ec9dc79a95c",NA,NA,"BCN-Cormophyta","Sòl guixenc, en un matollar obert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CRAI CeDocBiV - Universitat de Barcelona","UB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ononis tridentata L.","11019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232590192","Ononis tridentata L.",38.35,-1.68,"cdc,gass84,cdpi,colmano,inmafu","96b9eec4-f762-11e1-a439-00145eb45e9a","eba6daa8-0281-479e-aa2d-d78a2614db93","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T22:02:24.702+00:00","2026-04-24T08:46:54.662+00:00",360,"PRESERVED_SPECIMEN",NA,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",NA,1,0,"EUROPE","Ab",2001,4,30,"2001-04-30",120,120,NA,"2026-04-24T08:46:54.662+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"232590192","none","none",FALSE,NA,NA,"P. Sánchez-Gómez, J. B. Vera & M. A. Carrión","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE",NA,"105747-1",NA,NA,"MUB","366","Hellin; Las Minas","232590192",NA,"SURESTE","232590192",NA,"Ononis tridentata L.",NA,"0d3bc86d-03b3-4475-b018-67c8c79d97cd",NA,NA,"MUB",NA,NA,NA,NA,NA,NA,"P. Sánchez-Gómez",NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050649979","Ononis tridentata L.",41.68,-4.62,"cdc,gass84,mdativ,txmathi,cdpi,osiic,colmano,inmafu","9f6f3c1c-b8b2-4d1d-be3e-36217e1cb9b8","4c91866b-3c2e-4568-aca0-3ab0a1c1a45e","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T17:25:51.802+00:00","2026-04-24T02:23:04.274+00:00",432,"PRESERVED_SPECIMEN",1,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",NA,800,0,"EUROPE","Valladolid",2001,7,1,"2001-07-01",182,182,NA,"2026-04-24T02:23:04.274+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"VIT:VIT-Vasculares:85228-1","none","none",FALSE,NA,NA,"J.M. PEREZ DACOSTA","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","VIT:VIT-Vasculares:85228-1","85228-1",NA,NA,"VIT","438","Renedo; Renedo","1050649979",NA,"VIT-Vasculares","VIT:VIT-Vasculares:85228-1",NA,"Ononis tridentata L.",NA,"a4c92107-b55e-433c-8db1-6c0dfe31eace",NA,"Herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Donación J.M. Pérez Dacosta; Matorral de aliaga parda con asnallo, yesos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050650026","Ononis tridentata L.",40.97,-2.82,"cdc,gass84,mdativ,txmathi,cdpi,osiic,colmano,inmafu","9f6f3c1c-b8b2-4d1d-be3e-36217e1cb9b8","4c91866b-3c2e-4568-aca0-3ab0a1c1a45e","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T17:25:51.802+00:00","2026-04-24T02:23:41.769+00:00",432,"PRESERVED_SPECIMEN",1,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",NA,875,25,"EUROPE","Guadalajara",2001,8,19,"2001-08-19",231,231,NA,"2026-04-24T02:23:41.769+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"VIT:VIT-Vasculares:85234-1","none","none",FALSE,NA,NA,"J.M. PEREZ DACOSTA","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","VIT:VIT-Vasculares:85234-1","85234-1",NA,NA,"VIT","438","Matillas; Matillas, estación de ferrocarril","1050650026",NA,"VIT-Vasculares","VIT:VIT-Vasculares:85234-1",NA,"Ononis tridentata L.",NA,"a4c92107-b55e-433c-8db1-6c0dfe31eace",NA,"Herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Donación J.M. Pérez Dacosta; Cerros yesosos con asnallo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050650049","Ononis tridentata L.",40.6,-2.47,"cdc,gass84,mdativ,txmathi,cdpi,osiic,colmano,inmafu","9f6f3c1c-b8b2-4d1d-be3e-36217e1cb9b8","4c91866b-3c2e-4568-aca0-3ab0a1c1a45e","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T17:25:51.802+00:00","2026-04-24T02:24:07.832+00:00",432,"PRESERVED_SPECIMEN",1,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",NA,1050,50,"EUROPE","Guadalajara",2001,8,19,"2001-08-19",231,231,NA,"2026-04-24T02:24:07.832+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"VIT:VIT-Vasculares:85235-1","none","none",FALSE,NA,NA,"J.M. PEREZ DACOSTA","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","VIT:VIT-Vasculares:85235-1","85235-1",NA,NA,"VIT","438","Castilforte; Castilforte","1050650049",NA,"VIT-Vasculares","VIT:VIT-Vasculares:85235-1",NA,"Ononis tridentata L.",NA,"a4c92107-b55e-433c-8db1-6c0dfe31eace",NA,"Herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Donación J.M. Pérez Dacosta; Cerros yesosos con asnallo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050650020","Ononis tridentata L.",40.15,-2.24,"cdc,gass84,mdativ,txmathi,cdpi,osiic,colmano,inmafu","9f6f3c1c-b8b2-4d1d-be3e-36217e1cb9b8","4c91866b-3c2e-4568-aca0-3ab0a1c1a45e","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T17:25:51.802+00:00","2026-04-24T02:22:30.329+00:00",432,"PRESERVED_SPECIMEN",1,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",NA,950,0,"EUROPE","Cuenca",2001,9,2,"2001-09-02",245,245,NA,"2026-04-24T02:22:30.329+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"VIT:VIT-Vasculares:85236-1","none","none",FALSE,NA,NA,"J.M. PEREZ DACOSTA","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","VIT:VIT-Vasculares:85236-1","85236-1",NA,NA,"VIT","438","Entre Chicharrón de Cuenca y Noheda; Entre Chillarrón de Cuenca y Noheda","1050650020",NA,"VIT-Vasculares","VIT:VIT-Vasculares:85236-1",NA,"Ononis tridentata L.",NA,"a4c92107-b55e-433c-8db1-6c0dfe31eace",NA,"Herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Donación J.M. Pérez Dacosta; Matorral de Ononis tridentata, Thymus lacaitae y Gypsophila sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3713859463","Ononis tridentata L.",37.13,-2.06,"cdc,gass84,mdativ,osiic,incomis,inmafu","83504144-f762-11e1-a439-00145eb45e9a","c1564d80-1b9d-471c-b84d-8d5dd2efbf0a","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:24.938+00:00","2026-04-24T07:24:29.754+00:00",344,"PRESERVED_SPECIMEN",1,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",707,400,0,"EUROPE","ALMERíA",2000,5,18,"2000-05-18",139,139,NA,"2026-04-24T07:24:29.754+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"E2A53062-C9D7-46FB-8833-72C9B7FF9131","none","none",FALSE,NA,"Herbario de la Universidad de Almería","A. Lahora","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","E2A53062-C9D7-46FB-8833-72C9B7FF9131","8912-1",NA,NA,"JP","350","Sorbas","3713859463","es","HUAL","E2A53062-C9D7-46FB-8833-72C9B7FF9131","PhysicalObject","Ononis tridentata L.",NA,"a8343e51-cda3-4e7a-9eb6-4431f432fde4",NA,NA,"HUAL","Yesos","18/05/2000","Sorbas",NA,NA,NA,"A. Lahora",NA,NA,"HUAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895207675","Ononis tridentata L.",40.07,-0.43,"cdc,gass84,colmafu,inmafu","834a4794-f762-11e1-a439-00145eb45e9a","8209258a-80e8-4094-aba2-a3febe5ed45b","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:24.691+00:00","2026-04-24T10:27:33.954+00:00",375,"PRESERVED_SPECIMEN",NA,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",707,640,0,"EUROPE","Castelló",2000,6,4,"2000-06-04",156,156,"2025-11-03T14:20:45.000+00:00","2026-04-24T10:27:33.954+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"D5993ABF-5D0B-4FB7-8549-C96DC5132CF1","none","none",FALSE,NA,"Colección de plantas vasculares del herbario de la Universitat de València (VAL)","J. Casabó","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","D5993ABF-5D0B-4FB7-8549-C96DC5132CF1","192040-1","https://www.gbif.org/publisher/8209258a-80e8-4094-aba2-a3febe5ed45b",NA,"VAL","391","Cirat (Alt Millars), El Fire","895207675","es","VAL","D5993ABF-5D0B-4FB7-8549-C96DC5132CF1","PhysicalObject","Ononis tridentata L.",NA,"c645b060-c130-45ee-97ab-b9fc94393523","6ceb64b5-0201-4a27-bcdb-8d62035e35d5","Pliego","VAL","matollar vora camí","04/06/2000","Cirat (Alt Millars)","in collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1936568873","Ononis tridentata L.",37.6386,-2.5819,"cdc,gass84,inmano","834c9918-f762-11e1-a439-00145eb45e9a","0363cbd4-f666-455e-8e86-0bbddcf51950","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:27.366+00:00","2026-04-24T05:20:30.818+00:00",423,"PRESERVED_SPECIMEN",NA,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",NA,NA,NA,"EUROPE","Granada",2000,6,8,"2000-06-08",160,160,NA,"2026-04-24T05:20:30.818+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"55b8147d-20fe-11e3-9e2e-000c29035824","none","none",FALSE,"834c9918-f762-11e1-a439-00145eb45e9a",NA,"M.Velayos, M.A.Carrasco, C.Navarro & C.Santamaría","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","55b8147d-20fe-11e3-9e2e-000c29035824","MA-01-00644621","0363cbd4-f666-455e-8e86-0bbddcf51950",NA,"MA","429","Cullar Baza, El Márgen, arroyo El Márgen","1936568873","es","MA","55b8147d-20fe-11e3-9e2e-000c29035824","Collection","Ononis tridentata L.",NA,NA,NA,NA,"MA","Habitat: cerros yesíferos","8-VI-2000",NA,NA,NA,NA,NA,"9580",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MA",NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2977272",NA,NA,NA,NA,NA,NA,NA,"MA-644621-1",NA,NA,NA,NA,"c32e1325-20fe-11e3-9e2e-000c29035824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2592073851","Ononis tridentata L.",40.33,-3.23,"cdc,gass84,colmafu,inmafu","835613da-f762-11e1-a439-00145eb45e9a","a7ae8a07-cb3f-42e6-8f4e-22868f8cdb27","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:25.210+00:00","2026-04-29T14:10:46.631+00:00",344,"PRESERVED_SPECIMEN",NA,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",NA,760,0,"EUROPE","Madrid",2000,6,6,"2000-06-06",158,158,"2006-02-09T11:21:53.000+00:00","2026-04-29T14:10:46.631+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"DCBC6773-7D68-438D-9AF0-EFFCF3274670","none","none",FALSE,NA,"Herbario de la Facultad de Farmacia de la Universidad Complutense de Madrid (MAF)","J. A. Molina Abril & P. S. Moreno","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","DCBC6773-7D68-438D-9AF0-EFFCF3274670","165418-1",NA,NA,"MAF","350","Villar del Olmo, cerro del Otero","2592073851","es","MAF","DCBC6773-7D68-438D-9AF0-EFFCF3274670","PhysicalObject","Ononis tridentata L.",NA,"80a05c0a-8097-45ea-9554-004144d588a3","b33fcd4a-da2d-4e10-869a-6dfb9d6effc0",NA,"MAF",NA,"06-06-2000",NA,NA,NA,NA,NA,NA,"060600/3","MAF",NA,NA,NA,NA,NA,NA,NA,NA,"CAM-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137522094","Ononis tridentata L.",40.1,-1.02,"cdc,gass84,mdativ,colmafu,inmafu","835d30de-f762-11e1-a439-00145eb45e9a","bf8bcf77-da9f-4df3-929a-d1dbb6ab5e5f","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:36:56.049+00:00","2026-04-24T06:05:45.472+00:00",392,"PRESERVED_SPECIMEN",NA,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",NA,NA,NA,"EUROPE","Teruel",2000,7,11,"2000-07-11",193,193,NA,"2026-04-24T06:05:45.472+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"NEX:UNEX:26600-1","none","none",FALSE,NA,"Herbario de la Universidad de Extremadura (UNEX)","J.A. Devesa & T. Ruiz","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","NEX:UNEX:26600-1","26600-1","https://www.gbif.org/publisher/bf8bcf77-da9f-4df3-929a-d1dbb6ab5e5f",NA,"UNEX","409","Javalambre. Espinales. 1320 m.","137522094","es","UNEX","NEX:UNEX:26600-1","Collection","Ononis tridentata L.",NA,"e7fed358-fb6b-4afd-be39-fe6eb7cdd167","90c55ab4-cea9-41e4-b47e-1e1e6010b9be","herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ononis tridentata L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Datos de Georreferenciación obtenidos de la Red",NA,NA,NA,NA,NA,NA,NA,NA
"1050650009","Ononis tridentata L.",40.16,-2.71,"cdc,gass84,mdativ,txmathi,cdpi,osiic,colmano,inmafu","9f6f3c1c-b8b2-4d1d-be3e-36217e1cb9b8","4c91866b-3c2e-4568-aca0-3ab0a1c1a45e","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T17:25:51.802+00:00","2026-04-24T02:22:44.903+00:00",432,"PRESERVED_SPECIMEN",1,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",NA,900,0,"EUROPE","Cuenca",2000,7,16,"2000-07-16",198,198,NA,"2026-04-24T02:22:44.903+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"VIT:VIT-Vasculares:85233-1","none","none",FALSE,NA,NA,"J.M. PEREZ DACOSTA","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","VIT:VIT-Vasculares:85233-1","85233-1",NA,NA,"VIT","438","Huete; Entre Huete y Loranca del Campo","1050650009",NA,"VIT-Vasculares","VIT:VIT-Vasculares:85233-1",NA,"Ononis tridentata L.",NA,"a4c92107-b55e-433c-8db1-6c0dfe31eace",NA,"Herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Donación J.M. Pérez Dacosta; Cerros yesosos, claros de carrascal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29715546","Ononis tridentata L.",39.26,-0.98,"cdc,gass84,colmafu,inmafu","834a4794-f762-11e1-a439-00145eb45e9a","8209258a-80e8-4094-aba2-a3febe5ed45b","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:24.691+00:00","2026-04-24T10:27:27.171+00:00",375,"PRESERVED_SPECIMEN",NA,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",707,320,0,"EUROPE","València",2000,10,3,"2000-10-03",277,277,"2025-11-03T14:20:45.000+00:00","2026-04-24T10:27:27.171+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"36B17D8A-42F2-4C5A-90D0-0BD62D6F9BD2","none","none",FALSE,NA,"Colección de plantas vasculares del herbario de la Universitat de València (VAL)","J. Riera & E. Estrelles","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","36B17D8A-42F2-4C5A-90D0-0BD62D6F9BD2","118126-1","https://www.gbif.org/publisher/8209258a-80e8-4094-aba2-a3febe5ed45b",NA,"VAL","391","Cortes de Pallás (Vall de Cofrents), rambla del Real","29715546","es","VAL","36B17D8A-42F2-4C5A-90D0-0BD62D6F9BD2","PhysicalObject","Ononis tridentata L.",NA,"c645b060-c130-45ee-97ab-b9fc94393523","6ceb64b5-0201-4a27-bcdb-8d62035e35d5","Pliego","VAL","matollars sobre algeps","03102000","Cortes de Pallás (Vall de Cofrents-Aiora)","in collection",NA,NA,NA,NA,"JRV-4103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30974486","Ononis tridentata L.",37.69,-2.56,"cdc,gass84,osiic,colmafu,inmafu","835852b2-f762-11e1-a439-00145eb45e9a","30b36805-4849-4abb-a39c-01b3a7fa3f2e","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:27.890+00:00","2026-04-24T04:49:56.926+00:00",354,"PRESERVED_SPECIMEN",1,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",707,850,0,"EUROPE","Granada",1999,5,21,"1999-05-21",141,141,"2016-08-05T13:22:43.000+00:00","2026-04-24T04:49:56.926+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"EB3B90C0-C2AE-4A91-9DD4-243DE46BE947","none","none",FALSE,NA,NA,"J.R.Verdú & E.Micó","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","EB3B90C0-C2AE-4A91-9DD4-243DE46BE947","42060-1",NA,NA,"ABH","360","Galera; loma de Calleja","30974486",NA,"ABH","EB3B90C0-C2AE-4A91-9DD4-243DE46BE947",NA,"Ononis tridentata L.",NA,"8aa53465-012a-4394-bc5a-5f99beee1ce7","189e886d-b24c-4f29-8ee3-3827e567e7df",NA,"ABH",NA,"21/5/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
